application_id,programme_id,Programme,"Application Status","Merit Score",nts_ok_flag,every_thing_ok_in_education,Domicile,"OPEN List Status","BWP List Status",Gender,DOB,Religion,"Blood Group",Nationality,"Hafiz e Quran",NCC,Province,g_monthly_income,g_profession,g_city,g_relation,financial_help,hostel,quota_fata,quota_baluchistan,quota_ajk,quota_gilgit,quota_op,quota_army,quota_iub_tchr_emp,quota_industrial,quota_pharmaceutical,special_person,dept_test_marks,particular_test_name,"Admission Test",particular_test_roll_no,particular_test_total,particular_test_name2,"Admission Test 2",particular_test_roll_no2,particular_test_total2,ap_fee_challan_nr,dept_test_marks,application_date,uploaded_challan,challan_upload_date,ssc_year,ssc_roll_no,ssc_obtained,ssc_total,ssc_exam,ssc_exam_type,ssc_board,ssc_subject_group,hsc_year,hsc_roll_no,"Terminal Degree",hsc_total,hsc_exam,hsc_exam_type,hsc_board,hsc_subject_group,hsc_opt_1_name,hsc_opt_1_obtained,hsc_opt_1_total,hsc_opt_2_name,hsc_opt_2_obtained,hsc_opt_2_total,hsc_opt_3_name,hsc_opt_3_obtained,hsc_opt_3_total,hsc_opt_4_name,hsc_opt_4_obtained,hsc_opt_4_total,hsc_opt_5_name,hsc_opt_5_obtained,hsc_opt_5_total,hsc_opt_6_name,hsc_opt_6_obtained,hsc_opt_6_total,grad_year,grad_roll_no,"Terminal Degree 2",grad_obtained,grad_exam,grad_exam_type,grad_institute,grad_eng_obtained,grad_eng_total,grad_opt_1_name,grad_opt_1_obtained,grad_opt_1_total,grad_opt_2_name,grad_opt_2_obtained,grad_opt_2_total,grad_opt_3_name,grad_opt_3_obtained,grad_opt_3_total,grad_opt_4_name,grad_opt_4_obtained,grad_opt_4_total,grad_opt_5_name,grad_opt_5_obtained,grad_opt_5_total,"Document Verified","English Marks",Offered
26453,26,"BS Secondary Education","Application Fee Received",815.478,1,1,Bahawalpur,"Display In Third Merit List",NA,male,1997-09-09,Islam,B+,Pakistani,No,0,Punjab,15000,labourer,"Ahmedpur East",Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,44,L1715-110051,100,,0,,0,45326,0.00,2018-01-13,,"2018-01-17 02:48:15",2013,231501,746,1050,Matric/SSC,Annual,"BISE BAHAWALPUR",Science,2016,355390,825,3450,DAE,Annual,"PBTE LAHORE",Pre-Engineering,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26552,26,"BS Secondary Education","Application Fee Received",532.000,1,1,Bahawalpur,NA,NA,male,1994-08-03,Islam,,Pakistani,No,0,Punjab,18000,Businessman,Bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,55226,0.00,2018-01-22,,"2018-01-22 08:11:51",2010,109383,498,1050,Matric/SSC,Annual,"BISE Bahawalpur",Science,2012,109390,562,1100,FA,Annual,"BISE Bahawalpur",Humanities,,78,200,,101,200,,82,200,,34,50,,30,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26506,26,"BS Secondary Education","Application Fee Received",498.000,1,1,Bahawalpur,NA,"Display In Provisional Merit List",male,1999-04-29,Islam,B+,pakistani,No,0,Punjab,10000,Farmer,"Uch Sharif",Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,50626,0.00,2018-01-17,,"2018-01-17 11:00:39",2014,219213,563,1100,Matric/SSC,Annual,"BISE DGK",Science,2016,304929,508,1100,ICS,Annual,"Bise Bahawalpur",Humanities,,99,200,,81,200,,63,200,,39,50,,46,50,,75,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26521,26,"BS Secondary Education","Admission Fee Challan Received",508.000,1,1,Bahawalpur,NA,"Display In First Merit List",male,1999-01-01,Islam,AB+,Pakistani,No,0,Punjab,15000,Agriculutre,"Uch SHarif","Father ",Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,47,H1715-140536,100,,0,,0,52126,0.00,2018-01-18,,"2018-01-18 10:38:29",2014,229790,691,1100,Matric/SSC,Annual,"BISE DG KHAN",Science,2017,536205,513,1100,ICS,Annual,"FBISE Islamabad ",Humanities,,73,200,,105,200,,98,200,,36,50,,66,200,,19,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26393,26,"BS Secondary Education","Admission Fee Challan Received",583.000,1,1,Bahawalpur,"Display In Provisional Merit List","Display In First Merit List",female,1999-05-15,Islam,B+,Pakistani,No,0,Punjab,60000,Banker,Bahawalpur,"Father ",Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,45,H1715-110172,100,,0,,0,39326,0.00,2017-12-25,,"2017-12-26 10:34:29",2015,837901,638,1100,Matric/SSC,Annual,"BISE Bahawalpur. ",Science,2017,625051,588,1100,FSc,Annual,"BISE Bahawalpur",Pre-Engineering,,143,200,,33,50,,96,200,,119,200,,56,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26574,26,"BS Secondary Education","Admission Fee Challan Received",558.000,1,1,Bahawalpur,"Display In Provisional Merit List","Display In First Merit List",female,1996-08-02,Islam,O+,Pakistani,No,0,Punjab,20000,Labeour,Bahahwalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,57426,0.00,2018-01-22,,"2018-01-22 10:40:28",2014,232835,669,1100,Matric/SSC,Annual,"Bise BWP",Science,2017,921064,563,1100,FSc,Annual,"Bise BWP",Pre-Medical,,142,200,,39,50,,87,200,,57,200,,81,200,,33,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26588,26,"BS Secondary Education","Challan Printed",875.000,1,1,Bahawalpur,NA,NA,male,1997-05-18,Islam,AB+,PAKISTANI,No,0,Punjab,20000,LABOURER,BAHAWALPUR,FATHER,No,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,58826,0.00,2018-01-22,,,2015,404053,935,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,624631,880,1100,FA,Annual,"BISE BWP",Humanities,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26525,26,"BS Secondary Education","Application Received",619.250,1,1,Bahawalpur,NA,NA,male,1995-08-05,Islam,B+,pakistani,Yes,0,Punjab,300000,"gold smith",Bahwalpur,"Father ",No,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,52526,0.00,2018-01-18,,,2011,509910,605,1050,Matric/SSC,Annual,"Board of intermadiate secondory education bahawalpur.",Science,2013,14672,624,1200,ICOM,Annual,"punjab board of technical education lahore.",Humanities,,96,200,,53,100,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26533,26,"BS Secondary Education","Application Fee Received",647.000,1,1,Bahawalpur,"Display In Provisional Merit List","Display In Third Merit List",female,1998-09-21,Islam,B+,Pakisatani,No,0,Punjab,40000,"PTCL Employee",Bahawalpur,father,No,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,53326,0.00,2018-01-19,,"2018-01-22 07:33:20",2014,232415,711,1100,Matric/SSC,Annual,"Bise Bahawalpur",Science,2017,310736,652,1100,FSc,Annual,"BISE Bahawalpur",Pre-Medical,,111,200,,77,200,,117,200,,159,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26466,26,"BS Secondary Education","Challan Printed",598.000,1,1,Bahawalpur,NA,NA,male,1996-04-15,Islam,A-,Pakistani,No,0,Punjab,12000,Farmer,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,46626,0.00,2018-01-15,,,2013,235484,611,1050,Matric/SSC,Annual,"BISE BWP",Science,2017,311224,603,1100,FA,Annual,"BISE BWP",Humanities,,77,200,,89,200,,27,50,,113,200,,25,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26539,26,"BS Secondary Education","Application Fee Received",549.000,1,1,Bahawalpur,"Display In Provisional Merit List","Display In First Merit List",male,1998-01-01,Islam,B+,Pakistani,No,0,Punjab,10000,Farmer,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,45,H1715-121232,100,,0,,0,53926,0.00,2018-01-20,,"2018-01-22 07:56:35",2014,240648,608,1100,Matric/SSC,Annual,"BISE Bahawalpur",Science,2017,630376,554,1100,FSc,Annual,"BISE  Bahawalpur",Pre-Medical,,80,200,,35,50,,91,200,,73,200,,104,200,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26475,26,"BS Secondary Education","Application Fee Received",539.000,1,1,Bahawalpur,NA,"Display In Provisional Merit List",male,1999-08-14,Islam,A+,Pakistani,No,0,Punjab,10000,Farmer,Bahawalpur,"Father ",,,,,,,,,,,,,0,,0,,0,,0,,,47526,0.00,2018-01-15,,,2013,104091,560,1050,Matric/SSC,Annual,"BISE BAHAWALPUR",Science,2017,910471,544,1100,FA,Annual,"BISE BAHAWALPUR",Humanities,,78,200,,77,200,,99,200,,36,50,,34,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26417,26,"BS Secondary Education","Application Fee Received",496.000,1,1,Bahawalpur,NA,"Display In Provisional Merit List",female,1995-03-10,Islam,B+,"Pakistani ",No,0,Punjab,12000,"Govt. Retired Employee ",Bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,41726,0.00,2018-01-07,,,2013,225922,667,1050,Matric/SSC,Annual,"BISE Bahawalpur",Science,2017,623307,501,1100,FA,Annual,"BISE Bahawalpur",Humanities,,69,200,,95,200,,97,200,,66,200,,36,50,,29,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26426,26,"BS Secondary Education","Application Fee Received",566.000,1,1,Bahawalpur,"Display In Provisional Merit List",NA,female,1999-11-09,Islam,,Pakistani,No,0,Punjab,12000,"Security Guard",Bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,42626,0.00,2018-01-09,,"2018-01-09 10:38:03",2014,233772,753,1100,Matric/SSC,Annual,"BISE Bahawalpur",Science,2016,626085,576,1100,FSc,Annual,"BISE Bahawalpur",Pre-Medical,,122,200,,63,200,,87,200,,96,200,,41,50,,34,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26409,26,"BS Secondary Education","Admission Fee Challan Received",529.000,1,1,Bahawalpur,NA,"Display In First Merit List",female,1999-01-02,Islam,O+,Pakistani,No,0,Punjab,24000,"Government Servent",Bahawalpur,Father,,,,,,,,,,,,,0,,0,,0,,0,,,40926,0.00,2018-01-01,,,2014,233246,739,1100,Matric/SSC,Annual,"Board of Intermediate & Secondary Education, Bahawalpur",Science,2016,626852,539,1100,FSc,Annual,"Board of Intermediate & Secondary Education, Bahawalpur",Pre-Medical,,118,200,,105,200,,73,200,,48,50,,67,200,,33,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26468,26,"BS Secondary Education","Admission Fee Challan Received",490.000,1,1,Bahawalpur,NA,"Display In First Merit List",female,1998-06-05,Islam,B+,Pakistani,No,0,Punjab,12000,Farmer,Bahawalpur,Father,,,,,,,,,,,,,0,,0,,0,,0,,,46826,0.00,2018-01-15,,"2018-01-15 10:53:18",2013,103124,594,1050,"O Level",Annual,"BISE BWP",Science,2017,310089,495,1100,FA,Annual,"BISE BWP",Humanities,,68,200,,82,200,,32,50,,84,200,,30,50,,102,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
26474,26,"BS Secondary Education","Application Fee Received",490.000,1,1,Bahawalpur,NA,"Display In Provisional Merit List",female,1999-06-15,Islam,A+,Pakistani,No,0,Punjab,40000,Business,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,47426,0.00,2018-01-15,,"2018-01-15 11:06:35",2015,838759,711,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,624955,495,1100,FSc,Annual,"BISE BWP",Pre-Engineering,,97,200,,19,50,,33,50,,78,200,,97,200,,72,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
26414,26,"BS Secondary Education","Application Fee Received",497.000,1,1,Bahawalpur,NA,"Display In Provisional Merit List",female,1999-12-11,Islam,AB+,Pakistani,No,0,Punjab,35000,Teaching,BAhawalpur,Mother,,,,,,,,,,,,,0,,0,,0,,0,,,41426,0.00,2018-01-04,,,2014,232930,653,1100,Matric/SSC,Annual,"Board of intermediate and secondary education, Bahawalpur",Science,2017,624846,502,1100,FSc,Annual,"Board of intermediate and secondary education, Bahawalpur",Pre-Engineering,,84,200,,108,200,,63,200,,0,0,,89,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
