application_id,programme_id,Programme,"Application Status","Merit Score",nts_ok_flag,every_thing_ok_in_education,Domicile,"OPEN List Status","BWP List Status",Gender,DOB,Religion,"Blood Group",Nationality,"Hafiz e Quran",NCC,Province,g_monthly_income,g_profession,g_city,g_relation,financial_help,hostel,quota_fata,quota_baluchistan,quota_ajk,quota_gilgit,quota_op,quota_army,quota_iub_tchr_emp,quota_industrial,quota_pharmaceutical,special_person,dept_test_marks,particular_test_name,"Admission Test",particular_test_roll_no,particular_test_total,particular_test_name2,"Admission Test 2",particular_test_roll_no2,particular_test_total2,ap_fee_challan_nr,dept_test_marks,application_date,uploaded_challan,challan_upload_date,ssc_year,ssc_roll_no,ssc_obtained,ssc_total,ssc_exam,ssc_exam_type,ssc_board,ssc_subject_group,hsc_year,hsc_roll_no,"Terminal Degree",hsc_total,hsc_exam,hsc_exam_type,hsc_board,hsc_subject_group,hsc_opt_1_name,hsc_opt_1_obtained,hsc_opt_1_total,hsc_opt_2_name,hsc_opt_2_obtained,hsc_opt_2_total,hsc_opt_3_name,hsc_opt_3_obtained,hsc_opt_3_total,hsc_opt_4_name,hsc_opt_4_obtained,hsc_opt_4_total,hsc_opt_5_name,hsc_opt_5_obtained,hsc_opt_5_total,hsc_opt_6_name,hsc_opt_6_obtained,hsc_opt_6_total,grad_year,grad_roll_no,"Terminal Degree 2",grad_obtained,grad_exam,grad_exam_type,grad_institute,grad_eng_obtained,grad_eng_total,grad_opt_1_name,grad_opt_1_obtained,grad_opt_1_total,grad_opt_2_name,grad_opt_2_obtained,grad_opt_2_total,grad_opt_3_name,grad_opt_3_obtained,grad_opt_3_total,grad_opt_4_name,grad_opt_4_obtained,grad_opt_4_total,grad_opt_5_name,grad_opt_5_obtained,grad_opt_5_total,"Document Verified","English Marks",Offered
784035,78,"BS Physics","Admission Fee Challan Received",867.000,1,1,Bahawalpur,NA,"Display In First Merit List",male,1998-03-02,Islam,O+,"Pakistani ",No,0,Punjab,10000,Farmer,Haroonabad,"Father ",No,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,403578,0.00,2018-01-01,,"2018-01-02 05:36:20",2015,816238,919,1100,Matric/SSC,Annual,"bise bahawalpur",Science,2017,609611,872,1100,FSc,Annual,"bise bahawalpur",Pre-Engineering,Physics,172,200,Mathematics,132,200,,167,200,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
784044,78,"BS Physics","Challan Printed",766.000,1,1,Bahawalpur,NA,NA,male,1998-11-06,Islam,B+,Pakistani,No,0,Punjab,40000,Teacher,Bahawalnagar,"Father ",No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,60,G1750-111600,100,,0,,0,404478,0.00,2018-01-01,,,2015,666930,814,1100,Matric/SSC,Annual,"BISE Multan",Science,2017,729965,771,1100,FSc,Annual,"BISE Multan ",Pre-Engineering,Physics,152,200,Mathematics,118,200,,122,200,,0,0,,146,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784120,78,"BS Physics","Application Fee Received",721.000,1,1,Bahawalpur,NA,NA,female,1999-03-10,Islam,O+,pakistan,No,0,Punjab,50000,businessman,Bahawalnagar,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,54,L1739-140044,100,,0,,0,412078,0.00,2018-01-04,,"2018-01-15 05:44:25",2014,160434,738,1050,Matric/SSC,Annual,"fedral board islamabad",Science,2017,900113,726,1100,FSc,Annual,"BWP Board",Pre-Engineering,Physics,118,200,Mathematics,44,50,,102,200,,149,200,,149,200,,41,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784061,78,"BS Physics","Application Fee Received",726.000,1,1,Bahawalpur,NA,NA,female,1999-05-13,Islam,A+,Pakistani,No,0,Punjab,20000,Former,"Dunga Bunga",Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,51,G1715120221,100,,0,,0,406178,0.00,2018-01-02,,"2018-01-02 08:49:24",2015,801813,678,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,601152,731,1100,FSc,Annual,"BISE BWP",Pre-Medical,Physics,0,0,Mathematics,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784021,78,"BS Physics","Application Fee Received",633.000,1,1,Bahawalpur,NA,NA,female,2000-07-16,Islam,,pakistani,No,0,Punjab,15000,shopkeeper,Bahawalnagar,father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,47,k1715-110113,100,,0,,0,402178,0.00,2017-12-30,,"2018-01-16 10:15:09",2015,801677,401,2015,Matric/SSC,Annual,"Bise Bwp ",Science,2017,600934,638,1100,FSc,Annual,"Bise Bwp",Pre-Engineering,Physics,98,200,Mathematics,128,200,,103,200,,45,50,,43,50,,94,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784443,78,"BS Physics","Application Fee Received",830.000,1,1,Bahawalpur,NA,NA,male,1998-09-09,Islam,,PAKISTAN,No,0,Punjab,20000,GOVT.SERVENT,BAHAWALNAGAR,FATHER,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,50,A1815-110039,100,,0,,0,444378,0.00,2018-01-16,,"2018-01-16 11:07:04",2015,802603,859,1100,Matric/SSC,Annual,BISEBWP,Science,2017,602529,835,1100,FSc,Annual,BISEBWP,Pre-Engineering,Physics,160,200,Mathematics,158,200,,141,200,,166,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784637,78,"BS Physics","Challan Printed",592.000,1,1,Bahawalpur,NA,NA,female,1998-05-03,Islam,O+,PAKISTANI,No,0,Punjab,10000,"SHOP KEEPER",BAHAWALNAGAR,FATHER,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,49," G1764-140087",100,,0,,0,463778,0.00,2018-01-21,,,2013,200005,692,1050,Matric/SSC,Annual,"BISE BAHAWALPUR",Science,2015,302041,607,1100,ICS,Annual,"BISE BAHAWALPUR",Humanities,Physics,101,200,Mathematics,79,200,,108,200,,104,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784066,78,"BS Physics","Challan Printed",906.000,1,1,Bahawalpur,NA,NA,female,1998-11-20,Islam,A+,pakistani,No,0,Punjab,15000,farmer,Bahawalnagar,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,59,L1715-120143,100,,0,,0,406678,0.00,2018-01-02,,,2015,801908,870,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,604372,911,1100,FSc,Annual,"BISE BWP",Pre-Medical,Physics,167,200,Mathematics,172,200,,190,200,,44,50,,144,200,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784616,78,"BS Physics","Challan Printed",786.000,1,1,Bahawalpur,NA,NA,female,1998-03-01,Islam,O+,PAKISTANI,Yes,0,Punjab,30000,"GOVT. EMPLOYEE",BAHAWALNAGAR,FATHER,,,,,,,,,,,,,0,,0,,0,,0,,,461678,0.00,2018-01-20,,,2015,801986,693,1100,Matric/SSC,Annual,"BISE BAHAWALPUR",Science,2017,600945,771,1100,FSc,Annual,"BISE BAHAWALPUR",Pre-Engineering,Physics,144,200,Mathematics,151,200,,152,200,,118,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784507,78,"BS Physics","Challan Printed",780.000,1,1,Bahawalpur,NA,NA,female,1998-05-30,Islam,B+,PAKISTANI,No,0,Punjab,15000,NIL,CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,54,E1715-120033,100,,0,,0,450778,0.00,2018-01-17,,,2015,805785,943,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,604456,785,1100,FSc,Annual,"BISE BWP",Pre-Medical,Physics,140,200,Mathematics,148,200,,94,200,,152,200,,45,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784456,78,"BS Physics","Application Fee Received",830.380,1,1,Bahawalpur,NA,NA,male,1998-05-02,Islam,,Pakistani,No,0,Punjab,20000,FARMER,CHISHTIAN,FATHER,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,445678,0.00,2018-01-16,,,2014,212506,628,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,145409,835,3550,DAE,Annual,"PBTE LAHORE",Pre-Engineering,Physics,147,150,Mathematics,78,100,,64,100,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784275,78,"BS Physics","Application Fee Received",606.000,1,1,Bahawalpur,NA,NA,female,2001-03-20,Islam,A+,Pakistani,No,0,Punjab,25000,Agriculture,Chishtian,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,427578,0.00,2018-01-10,,"2018-01-16 06:58:48",2015,806123,588,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,603843,611,1100,ICS,Annual,"BISE BWP",Humanities,Physics,165,200,Mathematics,102,200,,70,200,,46,50,,73,200,,44,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784236,78,"BS Physics","Challan Printed",626.000,1,1,Bahawalpur,NA,NA,male,1998-10-21,Islam,AB+,PAKISTANI,No,0,Punjab,15000,FARMER,CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,52,1715110064,100,,0,,0,423678,0.00,2018-01-10,,,2015,808064,686,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,605789,631,1100,FSc,Annual,"BISE BWP",Pre-Engineering,Physics,93,200,Mathematics,93,200,,99,200,,132,200,,42,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784476,78,"BS Physics","Application Fee Received",596.000,1,1,Bahawalpur,NA,NA,female,2000-06-04,Islam,,Pakistani,No,0,Punjab,35000,"Motor Way Police",Dahranwala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,47,H1715-140551,100,,0,,0,447678,0.00,2018-01-16,,"2018-01-16 12:35:54",2015,806673,671,1100,Matric/SSC,Annual,"Bise Bahwalpur",Science,2017,300814,601,1100,ICS,Annual,"Bise Bahwalpur",Pre-Engineering,Physics,157,200,Mathematics,26,50,,116,200,,46,50,,61,200,,115,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784408,78,"BS Physics","Application Fee Received",674.000,1,1,Bahawalpur,NA,NA,male,1998-08-04,Islam,B+,"pakistani ",No,0,Punjab,20000,"farmer ",chishtian,"father ",Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,24,110062,100,,0,,0,440878,0.00,2018-01-15,,"2018-01-15 09:03:18",2015,807886,791,1100,Matric/SSC,Annual,"bise bwp ",Science,2017,605905,679,1100,FSc,Annual,"bise bwp ",Pre-Engineering,Physics,128,200,Mathematics,126,200,,123,200,,0,0,,82,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784048,78,"BS Physics","Application Fee Received",789.000,1,1,Bahawalpur,NA,NA,male,2000-12-21,Islam,B+,PAKISTANI,No,0,Punjab,30000,"ARMY RETIRED PERSON",CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,0,,0,,0,,0,,0,404878,0.00,2018-01-01,,,2015,807695,690,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,606077,794,1100,FSc,Annual,"BISE BWP",Pre-Medical,Physics,123,200,Mathematics,152,200,,138,200,,133,200,,138,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784426,78,"BS Physics","Application Fee Received",906.000,1,1,Bahawalpur,"Display In First Merit List",NA,male,2000-01-14,Islam,O+,Pakistani,No,0,Punjab,20000,Farmer,Chishtian,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,50,F1715-110473,100,,0,,0,442678,0.00,2018-01-15,,,2013,809821,807,1100,Matric/SSC,Annual,"Bise bwp",Science,2017,605809,911,1100,FSc,Annual,"Bise bwp",Pre-Engineering,Physics,177,200,Mathematics,175,200,,160,200,,49,50,,46,50,,149,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
784338,78,"BS Physics","Application Fee Received",577.000,1,1,Bahawalpur,NA,NA,female,1997-05-31,Islam,,Pakistani,No,0,Punjab,40000,Teacher,Dahranwala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,433878,0.00,2018-01-12,,"2018-01-12 11:53:39",2014,204416,636,1100,Matric/SSC,Annual,"BISE Bahawalpur",Science,2017,300921,582,1100,FSc,Annual,"BISE Bahawalpur",Pre-Medical,Physics,109,200,Mathematics,42,50,,42,50,,95,200,,94,200,,84,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
783977,78,"BS Physics","Admission Fee Challan Received",892.000,1,1,Bahawalpur,"Display In First Merit List","Display In First Merit List",male,1998-05-04,Islam,B+,Pakistani,No,0,Punjab,7000,BUSSINESS,CHISHTIAN,FAHTER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,59,G1715-110381,100,,0,,0,397778,0.00,2017-12-26,,"2017-12-28 08:54:15",2014,211694,896,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,901064,897,1100,FSc,Annual,"BISE BWP",Pre-Engineering,Physics,181,200,Mathematics,177,200,,173,200,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
784604,78,"BS Physics","Application Fee Received",838.746,1,1,Bahawalpur,NA,"Display In Provisional Merit List",male,1996-12-01,Islam,,Pakistani,No,0,Punjab,20000,FARMER,CHISHTIAN,FATHER,No,No,No,No,No,No,No,No,No,No,No,No,0,,0,,0,,0,,0,460478,0.00,2018-01-20,,,2014,212392,566,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,105407,843,3550,DAE,Annual,"PBTE LAHORE",Pre-Engineering,Physics,0,0,Mathematics,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784092,78,"BS Physics","Admission Fee Challan Received",882.000,1,1,Bahawalpur,NA,"Display In First Merit List",male,1998-01-10,Islam,B+,PAKISTANI,No,0,Punjab,25000,DRIVER,CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,81,I1715-110148,100,,0,,0,409278,0.00,2018-01-03,,"2018-01-04 01:27:25",2013,207108,779,1050,Matric/SSC,Annual,"BISE BWP",Science,2016,606481,892,1100,FSc,Annual,"BISE BWP",Pre-Engineering,Physics,171,200,Mathematics,0,0,,176,200,,0,0,,184,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
784532,78,"BS Physics","Application Fee Received",898.000,1,1,Bahawalpur,"Display In Provisional Merit List","Display In Third Merit List",male,2000-04-10,Islam,,Pakistani,No,0,Punjab,20000,FARMER,CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,67,L1715-120179,100,,0,,0,453278,0.00,2018-01-18,,,2015,809798,862,1100,Matric/SSC,Annual,"BISE BWP",Science,2017,606090,903,1100,FSc,Annual,"BISE BWP",Pre-Medical,Physics,161,200,Mathematics,179,200,,146,200,,45,50,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,1,0,Yes
784220,78,"BS Physics","Application Fee Received",695.000,1,1,Bahawalpur,NA,NA,male,1998-02-24,Islam,B+,Pakistani,No,0,Punjab,20000,Farmer,Chishtian,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,50,"  H1715-110978",100,,0,,0,422078,0.00,2018-01-09,,"2018-01-09 10:37:15",2015,809704,761,1100,Matric/SSC,Annual,"Bise Bwp",Science,2017,605821,700,1100,FSc,Annual,"Bise Bwp",Pre-Engineering,Physics,148,200,Mathematics,118,200,,112,200,,115,200,,39,50,,43,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784142,78,"BS Physics","Application Fee Received",777.000,1,1,Bahawalpur,NA,NA,female,2000-08-01,Islam,AB+,PAKISTAN,No,0,Punjab,55000,TEACHING,CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,54,H1715-110982,100,,0,,0,414278,0.00,2018-01-05,,"2018-01-09 11:35:03",2014,201198,594,1100,Matric/SSC,Annual,"BISE BWP ",Science,2017,603976,782,1100,FSc,Annual,"BISE BWP",Pre-Engineering,Physics,116,200,Mathematics,161,200,,145,200,,40,50,,139,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
783949,78,"BS Physics","Application Fee Received",752.000,1,1,Bahawalpur,NA,NA,male,1999-03-16,Islam,B+,Pakistani,No,0,Punjab,20000,Farmer,Chistian,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,38,L1715-120117,100,,0,,0,394978,0.00,2017-12-24,,"2017-12-27 08:21:58",2015,809542,657,1100,Matric/SSC,Annual,"Bise Bwp",Science,2017,606096,757,1100,FSc,Annual,"Bise bwp",Pre-Medical,Physics,126,200,Mathematics,114,200,,127,200,,78,100,,166,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784164,78,"BS Physics","Application Fee Received",730.000,1,1,Bahawalpur,NA,NA,female,1998-09-01,Islam,B+,Pakistani,No,0,Punjab,15000,"Private Job",Dahranwala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,47,H1715-110297,100,,0,,0,416478,0.00,2018-01-07,,"2018-01-08 09:33:07",2015,806509,775,1100,Matric/SSC,Annual,"BISE Bahawalpur",Science,2017,604151,735,1100,FSc,Annual,"BISE Bahawalpur",Pre-Engineering,Physics,110,200,Mathematics,36,50,,43,50,,149,200,,117,200,,139,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
784148,78,"BS Physics","Application Fee Received",798.000,1,1,Bahawalpur,NA,NA,male,1999-10-08,Islam,B+,Pakistani,No,0,Punjab,25000,farmer,chishtian,father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,63,D1715-110072,100,,0,,0,414878,0.00,2018-01-06,,"2018-01-06 11:12:12",2014,212400,831,1100,Matric/SSC,Annual,"BISE Bwp.",Science,2016,606755,808,1100,FSc,Annual,"BISE Bwp.",Pre-Engineering,Physics,11,200,Mathematics,121,200,,177,200,,165,200,,49,50,,39,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
